,,AL,AK HI,AZ,AR,CA,CO WY,DE MD VA WV,FL,GA,ID MT,IL,IN,IA,KS NE ND SD,KY,LA,ME NH VT,MA RI CT,MI,MN,MS,MO,NV,NM,NY,NC,OH,OK,OR WA,PA NJ,SC,TN,TX,UT,WI,Atlanta,Boston,Charlotte,Chicago,Cincinnati,Cleveland,Dallas,Denver,Detroit,Houston,Kansas City,Los Angeles,Miami,Minneapolis-St. Paul,New York City,Orlando,Philadelphia,Phoenix,Pittsburgh,Portland,Sacramento,San Antonio,San Diego,San Fran,Seattle,St. Louis,Tampa,DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Age 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2022,500.5923,3852.553,617.8987,896.1218,17236.43,828.4681,3860.671,2366.326,634.1766,424.9596,849.9333,1791.895,466.2523,1018.689,460.9484,907.2352,552.6833,2627.581,2434.42,329.2747,162.0981,186.7543,1536.698,298.1038,2565.986,1999.965,1363.264,567.3179,3700.583,2040.02,319.4262,1473.73,3688.276,484.1421,2118.272,4173.534,3445.792,1007.161,6396.84,568.2993,458.6837,6781.139,1190.09,1895.406,5470.51,1274.923,18709.68,2455.382,2969.877,22086.29,723.6188,3786.794,2320.83,235.7164,299.0382,3817.716,710.4745,4100.663,10896.67,5233.407,1397.629,1315.066,6376.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2021,529.3696,2651.466,523.5057,303.0616,15367.39,561.5958,2947.982,3243.954,1301.559,130.601,645.0198,1290.466,281.9826,1705.254,1379.927,370.1632,354.2795,2702.124,1149.944,331.7654,598.3452,158.1562,2124.802,455.541,1877.211,2851.382,1408.794,1087.083,3333.743,3044.828,881.8394,901.2062,3376.167,1223.173,2449.283,3694.864,4032.551,1378.252,6263.812,453.6402,368.9382,5129.641,1703.989,2936.94,8327.344,853.7267,17043.77,1042.69,2305.026,20486.77,1754.246,5220.923,1614.291,783.4419,23.40722,2594.237,1043.69,3756.171,7455.489,2942.417,338.3633,710.8412,6472.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2020,1047.023,3620.674,400.765,554.7111,16504.37,1101.965,4099.073,2037.557,499.7242,490.7815,384.2294,1406.824,599.0536,860.8381,735.221,295.0409,78.39583,2685.965,1137.127,163.3445,102.7495,245.7682,1560.051,95.82494,1567.894,2076.254,951.9537,903.9158,1940.239,3075.227,796.3174,620.1619,2909.365,1013.854,1904.896,4090.588,3489.87,1191.183,4433.852,848.4357,322.9087,5554.928,1779.472,2513.011,5380.425,630.5884,16524.18,1580.319,2666.183,22940.59,1462.448,3473.144,1428.578,352.5201,0.6135589,3591.496,391.7492,3547.129,8248.308,3509.05,825.7268,894.568,4970.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2019,382.6642,3781.258,220.4993,298.4992,16902.48,388.114,3943.851,2457.755,471.4873,395.5613,484.0184,1276.996,346.5344,1376.31,694.9844,471.3274,506.0291,3569.167,1326.348,101.7332,229.9081,399.689,1729.092,198.6129,2011.976,2366.357,1004.87,1022.262,3657.911,2610.586,1147.418,1018.108,2390.286,908.9464,1778.831,3085.898,4318.69,703.8146,6151.507,925.8563,114.3753,5301.068,1175.287,2088.409,5313.862,855.4235,17972.3,1291.987,3301.528,20070.37,1747.526,4350.4,1800.573,411.0417,225.3387,3188.701,482.2027,3236.412,10090.13,5249.461,547.388,1174.51,5744.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2018,1551.224,4499.631,343.007,490.5289,13343.47,666.671,2446.199,1664.312,296.7211,359.6972,281.5661,1560.211,220.5114,1476.239,609.5431,472.7256,260.3071,2287.569,876.5789,245.8664,34.22378,295.6249,2238.895,233.7366,2463.599,1923.521,1118.127,545.3148,3046.836,1561.831,688.9345,944.9159,2794.366,369.1177,2410.488,2052.239,3170.66,442.0237,5556.252,673.3833,183.7607,4482.272,1381.693,1963.207,6191.929,463.611,18857.49,1123.849,2772.316,18533.63,1038.559,3823.382,1587.584,689.09,139.9956,1942.342,375.5495,3623.573,9188.932,4641.602,358.9875,998.5892,6688.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2035,2840.912,3216.858,1421.88,2273.307,7606.413,1707.144,9195.5,6794.128,2257.653,2437.808,1320.096,3598.809,1390.386,5415.754,3132.729,2298.295,737.6379,2909.088,3754.127,1078.266,1282.069,1870.721,1952.069,980.5181,2815.498,5802.331,4555.041,5561.499,6556.872,3617.839,2180.027,4040.973,4208.623,3165.005,2143.869,4009.332,4621.99,1761.245,4585.536,1286.824,2169.354,4012.077,1530.794,2776.501,2291.095,1148.975,5719.108,1543.492,2453.972,10238.5,1954.057,3051.599,5516.623,1618.418,78.63897,1982.651,945.0319,2120.743,5361.569,6811.064,1876.026,1977.089,3945.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2034,2496.489,4316.097,1550.867,2013.094,9969.039,1585.936,7197.809,4970.253,2476.386,3809.81,1488.489,5083.87,1701.197,4133.393,1745.806,1916.719,989.6628,4199.967,3049.271,1265.265,1120.752,1733.984,2662.277,1591.629,3158.901,5912.047,4607.86,4573.159,7546.176,3773.416,1888.11,3758.198,4923.222,4052.281,2348.454,3828.79,3424.429,1691.315,3594.336,1601.946,969.4349,4451.327,1790.356,2751.798,3914.914,1142.279,6758.217,1824.531,2499.527,9490.942,1314.471,2859.023,3507.233,1358.987,132.829,2225.683,974.795,1661.148,4308.417,4367.909,2217.07,1644.753,5745.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2033,2333.159,3918.876,1708.343,1853.199,9918.604,1588.812,7190.313,5197.142,2228.133,2212.945,1293.583,3212.202,1516.178,5058.162,1342.046,1934.817,1198.397,5157.66,2878.48,2183.561,1233.208,1608.96,2778.741,1653.162,3178.882,6298.08,3772.867,5217.039,7367.655,3665.543,2630.789,2952.273,3893.543,2424.093,2576.132,3448.631,2581.784,1304.22,4306.699,1059.655,690.8021,3021.761,2435.003,2866.828,2774.262,1224.872,7737.582,2041.417,2728.361,9321.142,2275.194,3248.037,5104.058,1362.501,87.73584,2935.899,1095.885,1581.03,4542.292,4454.201,1531.372,1416.543,5711.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2032,2722.836,4151.015,1295.33,1602.315,10405.01,1835.71,7478.868,4516.103,2756.145,2549.401,1313.394,4160.727,800.3427,4411.398,1863.501,2261.929,726.102,4051.231,2908.803,1398.253,1160.31,1287.78,2847.94,1213.253,4481.414,7247.328,3819.907,5258.831,6835.257,3446.338,2237.929,3172.567,4672.213,2883.682,3935.938,4129.386,2647.812,2175.537,4091.069,1198.048,935.9158,3810.07,1872.236,2365.023,4688.716,1716.362,6417.301,1680.657,3545.177,9064.266,1375.612,2870.449,4046.464,1705.01,42.75189,3116.342,1204.267,2095.298,4516.917,4952.652,1932.448,1994.551,4784.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2031,2436.392,4315.369,1766.752,1300.803,10358.81,1932.947,7264.21,5506.871,2628.19,2992.424,1160.127,2998.094,2494.816,3924.318,1522.382,2932.255,1903.513,4021.612,4142.588,1607.612,1260.385,1519.584,3614.099,1838.571,3017.541,5826.021,3820.988,4407.138,8187.314,3896.424,2088.103,3129.777,4584.17,3673.555,2723.737,2892.471,3730.822,1902.433,4452.894,879.1434,2092.764,3858.274,2488.987,1474.954,2894.463,1647.146,7086.127,2530.91,2841.678,9443.006,1246.99,3358.896,4452.658,1184.615,355.8787,2589.307,885.0129,2230.919,4244.458,4087.823,2076.573,1746.602,6694.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2030,2565.182,6820.658,1668.636,1808.108,8761.326,2194.935,6558.239,4992.535,1668,2638.476,1721.72,3983.623,1564.844,4387.747,1581.803,1141.929,833.1049,3926.868,3843.811,1402.704,941.78,1718.867,2019.245,2043.134,4023.985,4747.492,3857.686,5577.073,7255.328,2928.728,1803.991,3170.284,4601.247,2670.595,3119.978,2608.571,3081.074,1753.651,3602.849,1141.531,733.1456,3636.123,1873.859,1867.531,2005.731,1536.216,5357.317,2034.341,2189.393,7576.819,1600.678,3185.123,4177.596,786.7068,38.68733,2766.436,1153.265,2400.12,4378.583,6292.459,2362.468,1370.586,4689.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2029,1848.982,4050.403,1917.826,1480.806,9875.657,2224.594,6712.366,6271.541,2803.095,2511.89,1863.026,3036.005,2393.643,3967.08,1560.492,2490.011,576.7136,4408.045,2779.307,2039.676,1359.088,1772.384,2401.319,1649.055,2699.926,5883.763,4527.247,5908.733,6868.43,3914.241,2806.343,2886.293,4259.423,2514.415,3330.666,3274.941,2414.601,1894.658,3751.835,1129.759,795.5458,3968.918,1974.026,1780.946,2277.571,1893.576,7691.104,1876.236,2112.956,7407.188,1639.913,3335.526,4117.251,1128.527,41.22224,2898.463,1200.221,1563.474,4302.063,4948.116,1657.788,1690.245,5429.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2028,1440.372,5661.76,1848.358,2015.111,9546.122,1935.73,8300.544,3431.825,2168.854,2665.357,1799.178,2771.718,1623.928,4023.79,2105.006,1217.373,651.3234,3396.657,3402.643,1380.774,1057.198,1499.163,2380.15,1679.592,2567.69,5199.332,3433.088,7105.458,7092.064,3611.307,1721.616,2826.841,4377.36,2536.43,2964.345,2965.642,3005.583,1483.587,3970.737,1125.681,786.2508,3920.154,1332.757,1828.99,4142.316,1127.959,6312.717,1356.341,2305.977,9289.59,2036.849,3192.178,4413.456,1748.992,233.8338,3346.062,861.3481,1105.146,4348.155,5036.284,1671.29,1629.466,5544.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2027,2276.583,6433.401,1821.893,1485.039,8761.671,1500.184,7587.021,5260.394,2068.424,1946.028,1396.628,2733.371,578.4009,4195.782,2277.815,1500.948,537.9948,5111.866,3180.718,884.309,666.3918,1754.513,2630.341,1590.666,3279.639,5728.862,3473.473,5335.621,6964.713,2893.212,2576.676,3051.083,3996.779,2259.491,2688.304,2535.104,2976.481,1527.977,3296.914,797.584,1297.549,3421.741,1456.877,1864.138,2353.823,2032.625,5597.441,1239.474,2072.744,8109.944,1599.257,3559.66,4086.644,617.675,196.5902,2270.018,1156.218,1874.402,4520.917,4722.778,2479.813,1676.224,4939.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026,1987.656,5111.457,2105.131,1348.69,11132.19,1630.714,6160.159,4308.88,1732.89,2016.912,911.3774,2649.592,995.731,4852.746,923.6964,2267.354,837.5645,3788.535,2828.127,1756.501,927.2744,1301.958,2661.058,1565.575,2726.098,4305.008,5109.221,6722.795,6098.39,2745.604,2427.667,2488.751,4193.004,2870.316,2644.177,3217.743,2619.42,1695.933,3642.987,1304.971,1410.46,4084.57,1351.006,2020.221,2342.901,1712.624,7344.654,1494.406,1871.945,7224.744,1585.676,2586.973,4859.514,686.1576,27.76458,2927.242,747.3748,1239.811,5002.828,5369.198,1788.842,1454.296,4881.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2025,1580.516,5284.991,2369.768,2217.91,9733.109,1109.358,7033.248,4281.966,2381.167,1756.32,1287.238,3051.479,1820.818,4187.218,1339.042,2822.528,938.2725,3851.881,2908.044,1289.001,1065.834,1500.973,2385.406,1903.31,2445.902,5350.296,4181.049,7310.319,7492.535,3069.961,2429.996,2883.056,4616.984,1700.825,2786.138,2900.674,2548.389,1155.119,3716.566,1543.562,660.7095,3800.718,1801.307,3241.406,2464.906,1615.15,5404.697,1604.203,1363.994,10513.93,1670.369,3853.5,4420.086,1146.887,100.4995,2841.714,1252.654,1774.715,4524.037,4191.386,1166.924,1385.66,4193.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024,1382.537,5758.45,2936.344,1808.992,10209.3,1936.483,5726.86,4054.594,1437.319,2519.112,1700.829,1626.255,1595.186,4916.874,2013.16,1551.145,1197.439,4075.499,2495.225,746.9265,1228.289,1413.68,2345.823,2206.036,2171.268,6323.598,4560.278,5440.003,6156.783,4374.536,1807.088,2882.292,2882.286,2388.898,2583.787,2284.736,2090.504,2305.468,4779.695,1227.457,1100.106,2922.592,1134.933,2472.831,2679.527,1529.38,6376.287,2013.952,1983.447,8277.988,1419.538,3128.425,3670.503,712.9652,183.9445,2463.479,887.9282,1218.258,3439.788,4933.339,1182.612,1723.979,4439.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023,1576.104,6885.324,2166.806,1739.929,8037.261,1391.789,4805.771,3475.465,1625.089,1871.115,758.989,3150.791,1013.117,4607.4,1352.646,1489.298,696.6906,2798.902,4165.346,1038.048,542.0061,1485.261,1345.757,1895.192,2276.923,4832.941,4410.633,5724.994,5935.803,2314.596,1771.567,3180.122,3239.595,2612.512,2605.622,3746.502,2620.085,1159.496,3925.13,1094.975,1125.139,4722.906,2713.502,2182.049,2035.197,830.4472,4945.438,931.7414,2453.244,7525.177,2150.739,2669.77,3857.569,1559.486,17.89165,2190.294,1037.167,2322.48,4244.484,4816.318,1245.866,1092.308,4601.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2022,1407.693,5977.8,2071.267,1462.515,7744.013,1731.938,6996.517,4963.099,1916.776,2543.222,1282.129,2616.897,1726.595,4116.333,1280.544,1647.466,545.5142,3167.832,3378.813,1057.596,1074.03,2188.175,2406.643,2030.235,2466.073,5348.612,3479.83,6007.114,5261.289,3165.153,1552.647,2255.198,3538.923,1824.868,2896.347,3204.339,1968.801,1771.626,3407.904,611.2422,1004.782,3623.291,1161.588,2017.07,3028.956,1430.788,6397.292,1137.99,2138.375,7462.388,869.1184,3240.455,3578.57,915.3964,144.5878,2765.192,495.4466,2386.621,3852.883,5228.055,1014.375,1928.854,4489.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2021,1563.585,5372.856,1830.019,1546.202,8508.471,1522.388,6104.929,3762.575,2221.152,2326.225,1617.31,2623.775,851.6697,4497.021,1592.287,1357.898,786.264,2919.479,2814.483,702.7368,713.7546,1743.445,1397.852,2581.817,2147.472,4712.098,4963.711,6269.835,7837.976,3324.622,1501.159,3112.186,3857.965,1980.123,2699.632,2737.775,3060.869,1681.313,3975.503,1264.404,581.283,3589.524,1542.221,1625.026,2502.834,2211.759,5267.01,1870.898,1374.848,5994.316,1750.609,2983.449,3689.707,888.7202,356.9517,2569.783,1046.863,1919.842,4503.78,4267.67,1300.044,985.2421,4358.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2020,2037.261,6031.356,2017.436,1664.962,7598.553,1243.658,5404.097,3029.013,1785.652,1592.428,1162.827,1789.843,1045.371,3870.208,1404.738,1705.589,946.2666,2837.917,3262.944,1691.031,936.6313,735.665,2066.278,1804.583,3440.555,4619.184,3429.53,8300.399,4857.84,2933.455,1752.807,1769.018,3086.84,2272.859,1498.992,3040.475,2775.95,793.9185,3301.644,1978.49,954.6306,3171.998,1807.993,1965.199,1985.072,913.7143,4748.975,1587.292,2649.214,6962.838,1778.059,2522.82,2960.192,1347.774,266.9805,2592.456,1083.4,2104.899,3675.498,4227.848,1451.054,1482.196,5475.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2019,1435.452,6114.485,2899.227,980.5963,10282.31,1360.079,5712.561,4156.542,1725.298,1683.895,1869.257,3355.272,2077.873,3740.242,1613.572,1382.214,888.9591,3100.41,2835.719,1175.719,630.5593,1418.372,1759.154,2506.58,2575.153,4790.955,3430.892,5742.743,5360.238,2830.898,1789.259,1835.151,3893.91,3099.836,959.0187,2581.904,3074.156,1555.531,3120.104,192.9286,1310.964,4088.433,1959.581,1351.067,1448.545,1338.62,4770.496,1611.393,1462.205,5937.247,908.8198,1618.846,2889.567,1030.419,48.30398,1996.207,631.5783,1341.987,3251.915,3395.576,1744.542,1712.194,5585.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2018,2368.639,5901.06,2174.974,1570.724,8323.475,1390.65,5063.816,3503.594,1718.649,2132.495,478.4844,1285.825,1341.843,4478.188,985.6235,1308.421,745.5899,3789.722,3031.412,624.7772,387.1754,1083.901,1799.568,2760.66,3118.616,4569.282,3086.386,6460.811,4521.505,2749.243,1225.661,1872.373,3341.437,1222.064,2528.776,2599.57,2439.958,1790.471,3552.816,443.6143,1436.686,2636.668,872.157,1114.919,1592.548,1338.845,5485.495,1527.986,2115.882,5148.763,1094.742,2701.708,2590.221,1283.504,225.5717,2331.469,854.9381,2314.428,4281.813,4804.674,1157.675,1340.194,4013.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Attend any two-year post-secondary institution after high school graduation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2035,10719.33,2408.099,2466.578,6336.786,15851.92,4863.928,16400.71,13720.71,7450.884,8876.546,6515.008,13203.57,9018.704,15245.56,9606.42,8140.573,4385.875,9451.156,12275.07,5531.046,6131.135,7345.714,4050.043,1674.253,12140.65,12563.96,16438.19,8655.738,18547.52,13533.15,6776.866,14505.54,14125.98,10937.91,10859.67,8718.153,9047.984,4898.653,11173.36,5293.041,3591.695,10701.74,5869.226,8345.769,8748.634,5137.462,7913.772,3539.274,8208.335,18285.99,3303.899,9414.356,8778.352,4735.553,1011.068,3811.464,2903.461,2797.63,4892.958,7552.774,5980.07,4755.746,8312.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2034,9723.082,2690.653,2525.786,7622.09,15459.31,4918.362,16813.38,14407.78,7266.799,8282.528,7024.036,15001.42,8546.542,15275.47,10152.76,8511.853,4552.178,10095.6,12833.47,5895.995,5815.364,7243.789,4429.298,1843.494,12196.05,13498.62,17534.71,8231.698,18454.96,15614.67,6687.908,15086.22,14005.38,11209.32,11437.75,8814.538,8545.307,5533.684,11935.01,5452.666,4078.567,10469.17,5725.509,8164.091,7796.578,4989.822,9035.515,3943.127,9198.205,21382.33,3547.241,9824.797,9687.617,5098.715,729.317,3552.922,2928.183,2917.516,4015.042,7949.469,6973.777,4627.393,8228.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2033,10237.37,2119.302,2408.248,7699.213,18534.15,4916.03,17102.91,14253.84,7360.109,8895.483,7348.791,14576.4,8855.828,15515.11,11384.02,8908.326,5370.524,9394.418,13632.88,6265.986,5697.415,7632.531,4140.819,1605.521,12152.43,13677.91,17043.29,8201.756,19884.43,13889.98,7625.394,15708.96,14922.72,10757.37,11584.31,9145.643,8265.646,5246.643,11468.37,5680.563,3441.997,11080.41,5587.006,8817.456,8663.07,5364.142,8522.345,3756.491,9399.646,20347.16,3335.194,11078.5,8891.271,3966.3,1409.936,4417.952,3038.396,3267.777,4218.524,6790.858,6463.388,4707.833,8183.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2032,11354.59,2664.641,2669.423,8288.799,17846.54,5283.205,17722.78,13067.26,6852.05,9217.862,7389.284,14871.76,8466.386,16191.16,11706.23,9866.685,5411.329,10291.95,12879.11,6817.028,6088.247,7162.561,4269.958,2549.248,13490.01,13425.69,19039.13,8171.095,21583.64,16020.59,7192.383,16469.9,15105.5,11316.49,11143.26,8850.201,8364.589,5100.268,12317.01,5308.262,3678.946,11211.37,5785.125,7992.934,9013.711,5779.026,9204.105,3628.01,8724.893,20992.19,3445.346,10581.5,9600.422,4576.213,1376.408,4102.254,3420.375,3127.835,4436.634,8369.235,6752.152,5022.812,7784.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2031,10781.77,2479.582,2526.781,8235.468,17357.06,6059.183,17844.1,13296.54,7380.523,9034.434,6995.187,14358.92,9560.637,16226.8,12677.58,9679.174,4664.495,10349.88,13439.47,6228.434,6664.958,8742.094,4888.754,1867.993,12638.34,12515.82,19262.51,8926.266,19915.04,15446.48,6936.886,15868.67,15944.87,11160.67,12315.13,8541.827,8502.044,4814.126,12436.37,5936.294,3786.708,11416.64,5874.765,8447.727,8377.279,5733.273,9102.594,4006.212,8859.929,21802.15,3307.611,10367.73,9641.145,5205.282,1088.43,4642.604,3179.637,4386.356,4303.025,7745.833,7363.324,4463.457,7623.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2030,10903.51,2036.54,2539.343,8022.445,17321.12,5588.258,16321.96,12753.47,6709.839,8717.773,6844.729,14746.12,8619.339,16668.83,11046.25,8418.811,5827.88,9970.547,13342.96,6623.104,5505.163,8245.927,3856.167,2049.246,12405.69,13475.55,16834.82,9090.286,19266.83,15173.44,6692.065,15355.79,14267.25,10072.02,13091.33,7735.687,8772.284,4555.203,11035.58,5042.975,3002.425,9956.574,5491.503,7513.153,8582.294,6222.904,8645.864,3506.128,9658.912,20340.29,2856.689,9668.201,8199.679,4619.44,1520.185,3750.042,3338.853,2814.722,3640.323,7632.083,5924.578,4093.397,7330.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2029,11178.4,2198.476,2487.573,8314.407,16298.14,5593.717,17495.07,12060.08,6807.141,8558.623,6765.658,15292.44,9046.873,15711.35,9762.439,9212.62,4860.067,10693.14,12346.39,6447.167,6896.938,7992.436,3932.579,2097.672,14110.52,11183.75,17926.35,7897.735,19716.41,15239.75,7090.677,15962.79,15451.76,10988.73,11247.76,8102.608,7937.625,5180.392,11320.89,4875.178,3682.553,11237.6,5847.769,7382.768,7724.156,5001.298,8583.003,3481.559,8513.628,21997.63,3019.375,10161.7,8668.171,4213.389,1384.887,3947.767,3273.238,3465.112,4119.573,8149.507,5805.271,3968.111,7077.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2028,10568.01,2336.277,2721.1,8022.118,19011.61,4949.601,17954.69,12430.48,6616.004,8889.422,7363.141,15042.1,9694.119,16419.25,12370.87,9918.705,4848.237,11099.65,14618.01,6045.233,6965.666,7379.143,4007.813,2105.804,13368.85,13182.16,17999.02,7312.395,21273.46,16060.85,6704.604,15467.47,15449.63,12064.41,12212.43,7083.149,8512.61,4733.88,12074.44,5055.594,3078.301,11090.47,5290.751,7720.893,8496.651,4955.367,8775.62,3932.002,9044.729,21177.81,2920.048,10270.61,9057.081,4076.361,1115.884,3952.826,3021.914,3018.969,4492.91,7520.287,6802.468,4047.056,6503.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2027,11620.94,2794.692,2915.266,8871.448,19625.93,5865.334,16970.01,13611.11,7263.924,9029.637,7924.11,14785.7,9455.947,17083.97,12049.64,9432.989,4867.556,10904.5,14032.71,6910.852,5618.226,9018.643,4160.22,1903.51,13867.52,12967.7,19593.17,9729.283,21723.45,17249.66,7287.524,16927.69,16243.24,11549.88,14448.59,7871.959,8415.417,5022.173,11983.07,5856.478,3537.276,12234,5758.802,8203.796,8790.904,5530.911,9576.397,4024.987,9280.372,23161.24,2678.819,10940.59,9038.154,4682.983,1298.316,4900.112,3405.438,3384.949,4354.649,8409.044,6402.064,4379.097,6822.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2026,12090.68,2635.189,2973.814,8743.992,20120.29,6532.241,17924.36,13675.83,7705.588,8853.003,8250.935,15615.7,10918.47,16636.79,12050.77,11026.65,6487.915,12406.93,14220.35,7046.44,7566.206,8860.299,4989.236,2055.035,14153.42,12930.59,20723.05,9892.495,21548.58,16880.98,7844.46,18645.23,16735.25,11725.8,11858.1,8223.523,8728.306,4839.595,13874.58,6265.226,4056.188,13064.63,5951.456,8057.314,9284.664,5455.76,10363.27,3544.502,9447.049,23735.55,3393.117,10934.58,9180.939,4889.643,1540.5,4710.58,3206.372,3129.104,4817.116,8074.028,7955.243,3990.303,6873.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2025,11860.9,2563.134,2835.153,8541.761,21088.57,6572.186,18768.87,12769.57,7757.373,9864.648,8631.08,16515.4,10450.87,17964.01,12685.09,9643.251,5116.346,13184.57,14766.77,7246.109,8217.193,9413.994,4153.781,2330.713,14781.17,13528.04,19655.21,8613.929,23466.27,18072.48,7077.991,18273.6,17034.19,12077.26,13592.03,7277.459,8929.305,4968.639,13372.89,6339.805,4200.677,12012.95,6040.78,7950.124,7999.745,5546.389,11042.83,3526.946,9878.267,24178.27,3616.785,11870.72,9314.121,4881.192,1768.439,4920.162,3380.684,4185.67,4603.348,8784.093,7058.628,4311.364,6914.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024,13220.98,2647.453,2849.544,8352.085,19822.44,6853.918,15764.3,12856.12,7009.692,9004.336,8315.967,15377.38,11078.04,15615.95,12270.6,10143.21,6686.629,13601.08,14148.03,6502.304,6986.272,8251.092,4873.906,2608.299,13554.11,13093.65,20644.03,10607.01,21953.79,18671.62,6579.771,17979.75,18974.9,11137.87,14391.43,8183.481,9050.373,4379.159,13609.12,5559.039,4476.909,11168.18,6123.942,8682.564,7942.368,5529.373,10438.36,3732.86,8906.253,24931.36,2450.443,11868.42,8797.348,5907.061,1622.52,5533.054,2946.316,3762.908,4891.496,8915.64,7310.466,4468.143,7008.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023,12392.63,2917.991,3235.715,7770.851,20573.75,6452.948,18524.46,12426.52,6244.727,9242.613,8594.248,16266.3,11947.69,16377.09,13823.52,8761.483,6852.887,13650.74,13271.24,6939.328,6975.842,8874.21,3562.013,2117.766,15604.73,12673.3,21435.2,8504.937,20639.99,17793.12,7843.457,17689.89,17842.74,11601.07,13864.06,7573.247,8073.442,4930.241,13459.4,5495.446,4405.934,13073.33,6041.192,9377.256,9550.365,5707.535,10114.55,4083.688,10310.93,24857.92,2791.384,10680.72,9822.881,5044.58,1694.198,4681.778,3187.822,4143.631,4636.74,9483.642,7765.073,4178.285,6736.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2022,11607.25,3076.336,3017.781,9218.066,21593.72,5778.139,17590.67,12754.54,7800.873,9242.959,8601.765,16876.52,9916.286,17538.22,11513.48,10967.78,5670.206,14313.26,16181.55,6665.447,7246.857,9893.942,4270.655,2314.609,14752.59,13554.63,21751.35,9113.227,22197.4,18820.66,6914.535,17932.14,17520.33,11275.48,12471.99,6933.907,9202.666,4344.324,13852.32,6363.755,4667.729,11741.6,6509.669,8733.651,9109.636,5837.636,10699.06,3481.5,8516.293,26550.17,3094.796,12175.03,9280.304,5469.397,1832.054,3984.944,2741.182,3922.389,5505.04,7730.698,8344.562,4542.529,6718.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
